timestamp,airspeed,armed,attitude.pitch,attitude.roll,attitude.yaw,battery.current,battery.level,battery.voltage,commands.count,commands.next,ekf_ok,gimbal.pitch,gimbal.roll,gimbal.yaw,gps_0.eph,gps_0.epv,gps_0.fix_type,gps_0.satellites_visible,groundspeed,heading,home_location.alt,home_location.global_frame,home_location.lat,home_location.local_frame,home_location.lon,is_armable,last_heartbeat,location.global_frame.alt,location.global_frame.global_frame,location.global_frame.lat,location.global_frame.local_frame,location.global_frame.lon,location.global_relative_frame.alt,location.global_relative_frame.global_frame,location.global_relative_frame.lat,location.global_relative_frame.local_frame,location.global_relative_frame.lon,location.local_frame.down,location.local_frame.east,location.local_frame.north,ml_verdict,mode.name,mount_status[0],mount_status[1],mount_status[2],rangefinder.distance,rangefinder.voltage,system_status.state,timedelta,velocity[0],velocity[1],velocity[2],version.autopilot_type,version.major,version.minor,version.patch,version.raw_version,version.release,version.vehicle_type
1732730370.6557236,0.0,True,-0.0585869736969471,-0.015134405344724655,2.7732789516448975,0.23,78,16.164,0,0,False,,,,58,78,4,22,0.03512408584356308,158,86.08,,39.1423712,,-76.7304738,False,0.0833036660005746,86.43,,39.1423708,,-76.7304717,0.044,,39.1423708,,-76.7304717,3.6136088371276855,7.373763084411621,-27.77581024169922,value_here,POSCTL,,,,9,,ACTIVE,1732730242.2143888,0.0,0.02,-0.02,12,1,15,2,17760768,0,13
1732730370.7490625,0.0,True,-0.05789920687675476,-0.015011971816420555,2.7729690074920654,0.23,78,16.164,0,0,False,,,,58,78,4,22,0.03512408584356308,158,86.08,,39.1423712,,-76.7304738,False,0.17006550000041898,86.437,,39.1423708,,-76.7304717,0.051,,39.1423708,,-76.7304717,3.5998284816741943,7.378005504608154,-27.77369499206543,value_here,POSCTL,,,,9,,ACTIVE,128.5346736907959,0.0,0.02,-0.02,12,1,15,2,17760768,0,13
1732730370.849135,0.0,True,-0.05775638669729233,-0.015100319869816303,2.773085594177246,0.23,78,16.164,0,0,False,,,,58,78,4,23,0.024956107139587402,158,86.08,,39.1423712,,-76.7304738,False,0.2734078330004195,86.443,,39.1423708,,-76.7304717,0.057,,39.1423708,,-76.7304717,3.5940780639648438,7.380189418792725,-27.77189826965332,value_here,POSCTL,,,,9,,ACTIVE,1732730242.3144612,0.0,0.02,-0.01,12,1,15,2,17760768,0,13
1732730370.9495547,0.0,True,-0.05801462009549141,-0.015042820014059544,2.773127555847168,0.23,78,16.164,0,0,False,,,,58,78,4,22,0.024956107139587402,158,86.08,,39.1423712,,-76.7304738,False,0.36377390699999523,86.454,,39.1423708,,-76.7304716,0.068,,39.1423708,,-76.7304716,3.5839359760284424,7.386429309844971,-27.769086837768555,value_here,POSCTL,,,,9,,ACTIVE,128.63509345054626,0.0,0.03,-0.02,12,1,15,2,17760768,0,13
1732730371.04955,0.0,True,-0.057813651859760284,-0.014816245064139366,2.773264169692993,0.23,78,16.164,0,0,False,,,,58,78,4,23,0.024956107139587402,158,86.08,,39.1423712,,-76.7304738,False,0.4471090550005101,86.46,,39.1423708,,-76.7304716,0.074,,39.1423708,,-76.7304716,3.573862314224243,7.392251968383789,-27.765092849731445,value_here,POSCTL,,,,9,,ACTIVE,1732730242.4144566,0.0,0.02,-0.03,12,1,15,2,17760768,0,13
1732730371.1496756,0.0,True,-0.05785832554101944,-0.014463298954069614,2.7729620933532715,1.19,78,16.143,0,0,False,,,,58,78,4,23,0.024956107139587402,158,86.08,,39.1423712,,-76.7304738,False,0.5724589250003191,86.466,,39.1423709,,-76.7304715,0.08,,39.1423709,,-76.7304715,3.573862314224243,7.392251968383789,-27.765092849731445,value_here,POSCTL,,,,9,,ACTIVE,128.73521900177002,0.0,0.02,-0.03,12,1,15,2,17760768,0,13
1732730371.2498868,0.0,True,-0.058113809674978256,-0.013830631971359253,2.7729389667510986,1.19,78,16.143,0,0,False,,,,58,78,4,22,0.021336831152439117,158,86.08,,39.1423712,,-76.7304738,False,0.6698500920001607,86.478,,39.1423709,,-76.7304714,0.092,,39.1423709,,-76.7304714,3.553248882293701,7.405745983123779,-27.7614688873291,value_here,POSCTL,,,,9,,ACTIVE,1732730242.5146677,0.0,0.02,-0.04,12,1,15,2,17760768,0,13
1732730371.3500433,0.0,True,-0.05805737525224686,-0.013608498498797417,2.772632598876953,1.19,78,16.143,0,0,False,,,,58,78,4,23,0.021336831152439117,158,86.08,,39.1423712,,-76.7304738,False,0.7663550730003408,86.492,,39.1423709,,-76.7304713,0.106,,39.1423709,,-76.7304713,3.553248882293701,7.405745983123779,-27.7614688873291,value_here,POSCTL,,,,9,,ACTIVE,128.83537554740906,-0.01,0.01,-0.03,12,1,15,2,17760768,0,13
1732730371.4501274,0.0,True,-0.05809236690402031,-0.013545789755880833,2.772486448287964,1.19,78,16.143,0,0,False,,,,58,78,4,22,0.021336831152439117,158,86.08,,39.1423712,,-76.7304738,False,0.8450844810004128,86.498,,39.1423709,,-76.7304713,0.112,,39.1423709,,-76.7304713,3.5419387817382812,7.41239070892334,-27.760818481445312,value_here,POSCTL,,,,9,,ACTIVE,1732730242.6147518,-0.01,0.0,-0.04,12,1,15,2,17760768,0,13
1732730371.550308,0.0,True,-0.05820696800947189,-0.013521336019039154,2.7724626064300537,1.19,78,16.143,0,0,False,,,,58,78,4,23,0.01509830728173256,158,86.08,,39.1423712,,-76.7304738,False,0.021088481999868236,86.51,,39.1423709,,-76.7304712,0.124,,39.1423709,,-76.7304712,3.5317156314849854,7.418190956115723,-27.75987434387207,value_here,POSCTL,,,,9,,ACTIVE,128.93555617332458,0.0,0.01,-0.03,12,1,15,2,17760768,0,13
