timestamp,airspeed,armed,attitude.pitch,attitude.roll,attitude.yaw,battery.current,battery.level,battery.voltage,commands.count,commands.next,ekf_ok,gimbal.pitch,gimbal.roll,gimbal.yaw,gps_0.eph,gps_0.epv,gps_0.fix_type,gps_0.satellites_visible,groundspeed,heading,home_location.alt,home_location.global_frame,home_location.lat,home_location.local_frame,home_location.lon,is_armable,last_heartbeat,location.global_frame.alt,location.global_frame.global_frame,location.global_frame.lat,location.global_frame.local_frame,location.global_frame.lon,location.global_relative_frame.alt,location.global_relative_frame.global_frame,location.global_relative_frame.lat,location.global_relative_frame.local_frame,location.global_relative_frame.lon,location.local_frame.down,location.local_frame.east,location.local_frame.north,ml_verdict,mode.name,mount_status[0],mount_status[1],mount_status[2],rangefinder.distance,rangefinder.voltage,system_status.state,timedelta,velocity[0],velocity[1],velocity[2],version.autopilot_type,version.major,version.minor,version.patch,version.raw_version,version.release,version.vehicle_type
1732730502.592437,0.0,True,-0.047409165650606155,0.0022345632314682007,3.0772457122802734,0.28,53,15.471,0,0,False,,,,58,79,4,24,0.1967792809009552,176,89.872,,39.1423632,,-76.7304898,False,0.04465716699996847,90.156,,39.1423622,,-76.730495,-0.012,,39.1423622,,-76.730495,-0.12273449450731277,5.380256652832031,-28.725608825683594,value_here,POSCTL,,,,3,,ACTIVE,1732730330.1814544,0.14,0.13,0.0,12,1,15,2,17760768,0,13
1732730502.6868737,0.0,True,-0.047823403030633926,0.003662679111585021,3.0754873752593994,0.28,53,15.471,0,0,False,,,,58,79,4,24,0.1967792809009552,176,89.872,,39.1423632,,-76.7304898,False,0.1330678149997766,90.154,,39.1423623,,-76.730495,-0.014,,39.1423623,,-76.730495,-0.117373988032341,5.3670501708984375,-28.719160079956055,value_here,POSCTL,,,,3,,ACTIVE,172.50541925430298,0.14,0.12,0.0,12,1,15,2,17760768,0,13
1732730502.7871928,0.0,True,-0.04947907105088234,0.004540559370070696,3.0752954483032227,0.28,53,15.471,0,0,False,,,,58,79,4,24,0.1967792809009552,176,89.872,,39.1423632,,-76.7304898,False,0.21448668500033818,90.147,,39.1423623,,-76.7304951,-0.021,,39.1423623,,-76.7304951,-0.11099353432655334,5.359041690826416,-28.718040466308594,value_here,POSCTL,,,,2,,ACTIVE,1732730330.2817736,0.13,0.12,0.0,12,1,15,2,17760768,0,13
1732730502.887314,0.0,True,-0.05296729877591133,0.004249438643455505,3.0768120288848877,0.28,53,15.471,0,0,False,,,,58,79,4,23,0.1967792809009552,176,89.872,,39.1423632,,-76.7304898,False,0.3379161849998127,90.145,,39.1423623,,-76.7304951,-0.023,,39.1423623,,-76.7304951,-0.10670391470193863,5.353686332702637,-28.719486236572266,value_here,POSCTL,,,,2,,ACTIVE,172.6055405139923,0.12,0.13,0.0,12,1,15,2,17760768,0,13
1732730502.9873505,0.0,True,-0.05726579204201698,0.005145352333784103,3.0769593715667725,0.95,54,15.471,0,0,False,,,,58,79,4,23,0.18582136929035187,176,89.872,,39.1423632,,-76.7304898,False,0.4213746479999827,90.14,,39.1423622,,-76.7304953,-0.028,,39.1423622,,-76.7304953,-0.1039384976029396,5.345858573913574,-28.723918914794922,value_here,POSCTL,,,,2,,ACTIVE,1732730330.38181,0.1,0.13,0.0,12,1,15,2,17760768,0,13
1732730503.087624,0.0,True,-0.06078381463885307,0.005864417180418968,3.0773842334747314,0.95,54,15.471,0,0,False,,,,58,79,4,23,0.18582136929035187,176,89.872,,39.1423632,,-76.7304898,False,0.540705815000365,90.136,,39.1423621,,-76.7304954,-0.032,,39.1423621,,-76.7304954,-0.10017939656972885,5.334845066070557,-28.73495101928711,value_here,POSCTL,,,,2,,ACTIVE,172.7058141231537,0.06,0.12,0.01,12,1,15,2,17760768,0,13
1732730503.187827,0.0,True,-0.06427691876888275,0.00673056673258543,3.077070713043213,0.95,54,15.471,0,0,False,,,,58,79,4,23,0.18582136929035187,176,89.872,,39.1423632,,-76.7304898,False,0.6270064070004082,90.133,,39.142362,,-76.7304955,-0.035,,39.142362,,-76.7304955,-0.0953148603439331,5.323803901672363,-28.74771499633789,value_here,POSCTL,,,,2,,ACTIVE,1732730330.482013,0.05,0.12,0.0,12,1,15,2,17760768,0,13
1732730503.287893,0.0,True,-0.06655465811491013,0.007244157139211893,3.077239990234375,0.95,54,15.471,0,0,False,,,,58,79,4,24,0.13615742325782776,176,89.872,,39.1423632,,-76.7304898,False,0.7386643330000879,90.13,,39.142362,,-76.7304955,-0.038,,39.142362,,-76.7304955,-0.0953148603439331,5.323803901672363,-28.74771499633789,value_here,POSCTL,,,,2,,ACTIVE,172.80588006973267,0.03,0.13,0.0,12,1,15,2,17760768,0,13
1732730503.3881147,0.0,True,-0.06893879920244217,0.008859151974320412,3.0751373767852783,0.95,54,15.471,0,0,False,,,,58,79,4,24,0.13615742325782776,176,89.872,,39.1423632,,-76.7304898,False,0.8288674260002153,90.126,,39.1423618,,-76.7304957,-0.042,,39.1423618,,-76.7304957,-0.09174228459596634,5.315533638000488,-28.761333465576172,value_here,POSCTL,,,,2,,ACTIVE,1732730330.5822346,0.0,0.13,0.0,12,1,15,2,17760768,0,13
1732730503.4881837,0.0,True,-0.06961582601070404,0.009839569218456745,3.073350667953491,0.95,54,15.471,0,0,False,,,,58,79,4,24,0.13615742325782776,176,89.872,,39.1423632,,-76.7304898,False,0.9342574069996772,90.125,,39.1423618,,-76.7304958,-0.043,,39.1423618,,-76.7304958,-0.08894415199756622,5.303855895996094,-28.77373695373535,value_here,POSCTL,,,,2,,ACTIVE,172.90594911575317,-0.02,0.14,0.0,12,1,15,2,17760768,0,13
