timestamp,airspeed,armed,attack_type,attitude.pitch,attitude.roll,attitude.yaw,battery.current,battery.level,battery.voltage,commands.count,commands.next,ekf_ok,gimbal.pitch,gimbal.roll,gimbal.yaw,gps_0.eph,gps_0.epv,gps_0.fix_type,gps_0.satellites_visible,groundspeed,heading,home_location.alt,home_location.global_frame,home_location.lat,home_location.local_frame,home_location.lon,is_armable,last_heartbeat,location.global_frame.alt,location.global_frame.global_frame,location.global_frame.lat,location.global_frame.local_frame,location.global_frame.lon,location.global_relative_frame.alt,location.global_relative_frame.global_frame,location.global_relative_frame.lat,location.global_relative_frame.local_frame,location.global_relative_frame.lon,location.local_frame.down,location.local_frame.east,location.local_frame.north,ml_verdict,mode.name,mount_status[0],mount_status[1],mount_status[2],rangefinder.distance,rangefinder.voltage,system_status.state,timedelta,velocity[0],velocity[1],velocity[2],version.autopilot_type,version.major,version.minor,version.patch,version.raw_version,version.release,version.vehicle_type
1732729749.591646,0.0,True,benign,0.0354512296617031,-0.0335585288703441,-3.13130784034729,0.26,37,15.017,0,0,False,,,,62,89,4,21,0.2697812020778656,180,76.493,,39.1424083,,-76.7304791,False,0.0192102409992003,77.245,,39.14241,,-76.730483,0.088,,39.14241,,-76.730483,12.778446197509766,6.402864456176758,-23.404769897460938,unknown,POSCTL,,,,8,,ACTIVE,1732729674.6477618,0.1,0.23,-0.13,12,1,15,2,17760768,0,13
1732729749.6861515,0.0,True,benign,0.0354849472641944,-0.0333824269473552,-3.131312608718872,0.26,37,15.017,0,0,False,,,,62,89,4,21,0.2607640624046325,180,76.493,,39.1424083,,-76.7304791,False,0.1065650189993903,77.268,,39.1424101,,-76.730483,0.111,,39.1424101,,-76.730483,12.778446197509766,6.402864456176758,-23.404769897460938,unknown,POSCTL,,,,8,,ACTIVE,75.03838992118835,0.1,0.24,-0.12,12,1,15,2,17760768,0,13
1732729749.7876062,0.0,True,benign,0.0353520698845386,-0.0329544246196746,-3.1313729286193848,0.26,37,15.017,0,0,False,,,,62,89,4,20,0.2607640624046325,180,76.493,,39.1424083,,-76.7304791,False,0.2173288519998095,77.278,,39.1424101,,-76.730483,0.121,,39.1424101,,-76.730483,12.762182235717772,6.403763294219971,-23.39976501464844,unknown,POSCTL,,,,9,,ACTIVE,1732729674.7492163,0.09,0.24,-0.12,12,1,15,2,17760768,0,13
1732729749.8865938,0.0,True,benign,0.0346502549946308,-0.0323994234204292,-3.131617784500122,0.26,37,15.017,0,0,False,,,,64,94,4,20,0.2607640624046325,180,76.493,,39.1424083,,-76.7304791,False,0.3043882219999432,77.303,,39.1424101,,-76.7304832,0.145,,39.1424101,,-76.7304832,12.741291999816896,6.389463901519775,-23.40003204345703,unknown,POSCTL,,,,9,,ACTIVE,75.13737750053406,0.09,0.22,-0.13,12,1,15,2,17760768,0,13
1732729749.986757,0.0,True,benign,0.0345618724822998,-0.0318770259618759,-3.132021427154541,1.22,37,15.006,0,0,False,,,,64,94,4,20,0.2532305121421814,180,76.493,,39.1424083,,-76.7304791,False,0.406152092999946,77.317,,39.1424101,,-76.7304832,0.159,,39.1424101,,-76.7304832,12.719744682312012,6.382134914398193,-23.398956298828125,unknown,POSCTL,,,,9,,ACTIVE,1732729674.8493795,0.09,0.23,-0.14,12,1,15,2,17760768,0,13
1732729750.0868757,0.0,True,benign,0.0342500023543834,-0.0314004085958004,-3.131997585296631,1.22,37,15.006,0,0,False,,,,64,94,4,21,0.2532305121421814,180,76.493,,39.1424083,,-76.7304791,False,0.5109505559994432,77.342,,39.1424101,,-76.7304834,0.185,,39.1424101,,-76.7304834,12.697367668151855,6.374972820281982,-23.39881134033203,unknown,POSCTL,,,,9,,ACTIVE,75.23749613761902,0.08,0.23,-0.15,12,1,15,2,17760768,0,13
1732729750.187111,0.0,True,benign,0.0341336689889431,-0.0310247279703617,-3.132021427154541,1.22,37,15.006,0,0,False,,,,64,94,4,22,0.2532305121421814,180,76.493,,39.1424083,,-76.7304791,False,0.6138508699996237,77.357,,39.1424101,,-76.7304834,0.2,,39.1424101,,-76.7304834,12.673502922058104,6.3678412437438965,-23.39683532714844,unknown,POSCTL,,,,8,,ACTIVE,1732729674.9496143,0.08,0.23,-0.15,12,1,15,2,17760768,0,13
1732729750.2874975,0.0,True,benign,0.0339490957558155,-0.0305017344653606,-3.1319403648376465,1.22,37,15.006,0,0,False,,,,62,89,4,22,0.2532305121421814,180,76.493,,39.1424083,,-76.7304791,False,0.71465320399966,77.383,,39.1424102,,-76.7304835,0.225,,39.1424102,,-76.7304835,12.653746604919434,6.362008571624756,-23.39501190185547,unknown,POSCTL,,,,8,,ACTIVE,75.33788299560547,0.08,0.23,-0.15,12,1,15,2,17760768,0,13
1732729750.3880205,0.0,True,benign,0.0336141139268875,-0.029940515756607,-3.131866216659546,1.22,37,15.006,0,0,False,,,,62,89,4,21,0.2503789961338043,180,76.493,,39.1424083,,-76.7304791,False,0.8175096850000045,77.394,,39.1424102,,-76.7304835,0.237,,39.1424102,,-76.7304835,12.635454177856444,6.360434055328369,-23.39219284057617,unknown,POSCTL,,,,8,,ACTIVE,1732729675.0501375,0.07,0.23,-0.14,12,1,15,2,17760768,0,13
1732729750.4874294,0.0,True,benign,0.0333845727145671,-0.0296556483954191,-3.132286310195923,1.22,37,15.006,0,0,False,,,,62,89,4,21,0.2503789961338043,180,76.493,,39.1424083,,-76.7304791,False,0.9091662589999032,77.417,,39.1424102,,-76.7304836,0.26,,39.1424102,,-76.7304836,12.635454177856444,6.360434055328369,-23.39219284057617,unknown,POSCTL,,,,9,,ACTIVE,75.43729186058044,0.07,0.22,-0.16,12,1,15,2,17760768,0,13
