timestamp,airspeed,armed,attack_type,attitude.pitch,attitude.roll,attitude.yaw,battery.current,battery.level,battery.voltage,commands.count,commands.next,ekf_ok,gimbal.pitch,gimbal.roll,gimbal.yaw,gps_0.eph,gps_0.epv,gps_0.fix_type,gps_0.satellites_visible,groundspeed,heading,home_location.alt,home_location.global_frame,home_location.lat,home_location.local_frame,home_location.lon,is_armable,last_heartbeat,location.global_frame.alt,location.global_frame.global_frame,location.global_frame.lat,location.global_frame.local_frame,location.global_frame.lon,location.global_relative_frame.alt,location.global_relative_frame.global_frame,location.global_relative_frame.lat,location.global_relative_frame.local_frame,location.global_relative_frame.lon,location.local_frame.down,location.local_frame.east,location.local_frame.north,ml_verdict,mode.name,mount_status[0],mount_status[1],mount_status[2],rangefinder.distance,rangefinder.voltage,system_status.state,timedelta,velocity[0],velocity[1],velocity[2],version.autopilot_type,version.major,version.minor,version.patch,version.raw_version,version.release,version.vehicle_type
1733424146.2645533,0.0,True,benign,0.006936431862413883,0.0020337626338005066,0.1604582518339157,-1.0,100,16.193,0,0,False,,,,0,0,3,10,0.017507191747426987,9,28.503,,39.9526381,,-113.4759758,False,0.019407833999139257,28.507,,39.9526379,,-113.475976,0.001,,39.9526379,,-113.475976,-0.004549730569124222,0.003871321678161621,-0.002538584638386965,-1,MISSION,,,,,,ACTIVE,25.336702823638916,0.0,-0.01,0.0,12,1,15,0,17760384,128,2
1733424146.3494837,0.0,True,benign,0.006849764846265316,0.002165504265576601,0.1603868454694748,-1.0,100,16.193,0,0,False,,,,0,0,3,10,0.017507191747426987,9,28.503,,39.9526381,,-113.4759758,False,0.1020377699896926,28.507,,39.9526379,,-113.475976,0.001,,39.9526379,,-113.475976,-0.004828307777643204,0.0037320656701922417,-0.0029621897265315056,-1,MISSION,,,,,,ACTIVE,1733424121.012781,0.0,-0.01,0.0,12,1,15,0,17760384,128,2
1733424146.4545927,0.0,True,benign,0.006724164355546236,0.00216014520265162,0.16050729155540466,-1.0,100,16.19,0,0,False,,,,0,0,3,10,0.017388762906193733,9,28.503,,39.9526381,,-113.4759758,False,0.08467545699386392,28.508,,39.9526379,,-113.475976,0.002,,39.9526379,,-113.475976,-0.0052460976876318455,0.003587410319596529,-0.003613444045186043,-1,MISSION,,,,,,ACTIVE,25.44181180000305,0.0,-0.01,0.0,12,1,15,0,17760384,128,2
1733424146.557842,0.0,True,benign,0.007053193170577288,0.0024269430432468653,0.16041341423988342,-1.0,100,16.19,0,0,False,,,,0,0,3,10,0.01640736684203148,9,28.503,,39.9526381,,-113.4759758,False,0.18722870999772567,28.508,,39.9526379,,-113.475976,0.002,,39.9526379,,-113.475976,-0.005744129419326782,0.003650295315310359,-0.003995249047875404,-1,MISSION,,,,,,ACTIVE,1733424121.1160302,0.0,-0.01,0.0,12,1,15,0,17760384,128,2
1733424146.6549659,0.0,True,benign,0.00710660545155406,0.002302199834957719,0.16061830520629883,-1.0,100,16.184,0,0,False,,,,0,0,3,10,0.016646400094032288,9,28.503,,39.9526381,,-113.4759758,False,0.2840255640039686,28.509,,39.9526379,,-113.475976,0.003,,39.9526379,,-113.475976,-0.006174859125167131,0.00366959348320961,-0.004007456358522177,-1,MISSION,,,,,,ACTIVE,25.538935661315918,0.0,-0.01,0.0,12,1,15,0,17760384,128,2
1733424146.7579715,0.0,True,benign,0.007193754427134991,0.0022153740283101797,0.16040562093257904,-1.0,100,16.184,0,0,False,,,,0,0,3,10,0.01685028336942196,9,28.503,,39.9526381,,-113.4759758,False,0.3865306959924055,28.509,,39.9526379,,-113.475976,0.003,,39.9526379,,-113.475976,-0.006809554062783718,0.003980677574872971,-0.004016755614429712,-1,MISSION,,,,,,ACTIVE,1733424121.2190359,0.0,-0.01,0.0,12,1,15,0,17760384,128,2
1733424146.8591013,0.0,True,benign,0.007269435562193394,0.0023782975040376186,0.1604851633310318,-1.0,100,16.178,0,0,False,,,,0,0,3,10,0.017762741073966026,9,28.503,,39.9526381,,-113.4759758,False,0.4881276789965341,28.51,,39.9526379,,-113.475976,0.004,,39.9526379,,-113.475976,-0.007402713410556316,0.004099027719348669,-0.003941978327929974,-1,MISSION,,,,,,ACTIVE,25.64006543159485,0.0,-0.01,0.0,12,1,15,0,17760384,128,2
1733424146.959061,0.0,True,benign,0.007479912135750055,0.002570871962234378,0.16020089387893677,-1.0,100,16.178,0,0,False,,,,0,0,3,10,0.017974242568016052,9,28.503,,39.9526381,,-113.4759758,False,0.5860726880055154,28.51,,39.9526379,,-113.475976,0.004,,39.9526379,,-113.475976,-0.007872946560382843,0.004135699011385441,-0.00390509981662035,-1,MISSION,,,,,,ACTIVE,1733424121.3189955,0.0,-0.01,0.0,12,1,15,0,17760384,128,2
1733424147.0594563,0.0,True,benign,0.007504267618060112,0.0023889343719929457,0.15986576676368713,-1.0,100,16.178,0,0,False,,,,0,0,3,10,0.018028682097792625,9,28.503,,39.9526381,,-113.4759758,False,0.6894243300048402,28.511,,39.9526379,,-113.475976,0.005,,39.9526379,,-113.475976,-0.008310888893902302,0.004219034221023321,-0.004065921530127525,-1,MISSION,,,,,,ACTIVE,25.740460872650146,0.0,-0.01,0.0,12,1,15,0,17760384,128,2
1733424147.1615708,0.0,True,benign,0.00764228031039238,0.0022972847800701857,0.15981866419315338,-1.0,100,16.172,0,0,False,,,,0,0,3,10,0.017609383910894394,9,28.505,,39.9526379,,-113.475976,False,0.7917739639960928,28.511,,39.9526379,,-113.475976,0.005,,39.9526379,,-113.475976,-0.008586758747696877,0.004305455833673477,-0.004185284487903118,-1,MISSION,,,,,,ACTIVE,1733424121.42111,0.0,-0.01,0.0,12,1,15,0,17760384,128,2
