timestamp,airspeed,armed,attack_type,attitude.pitch,attitude.roll,attitude.yaw,battery.current,battery.level,battery.voltage,commands.count,commands.next,companion_computer.cpu_temp,companion_computer.cpu_usage,companion_computer.ram_usage,ekf_ok,gimbal.pitch,gimbal.roll,gimbal.yaw,gps_0.eph,gps_0.epv,gps_0.fix_type,gps_0.satellites_visible,groundspeed,heading,home_location.alt,home_location.global_frame,home_location.lat,home_location.local_frame,home_location.lon,is_armable,last_heartbeat,location.global_frame.alt,location.global_frame.global_frame,location.global_frame.lat,location.global_frame.local_frame,location.global_frame.lon,location.global_relative_frame.alt,location.global_relative_frame.global_frame,location.global_relative_frame.lat,location.global_relative_frame.local_frame,location.global_relative_frame.lon,location.local_frame.down,location.local_frame.east,location.local_frame.north,ml_verdict,mode.name,mount_status[0],mount_status[1],mount_status[2],rangefinder.distance,rangefinder.voltage,system_status.state,timedelta,velocity[0],velocity[1],velocity[2],version.autopilot_type,version.major,version.minor,version.patch,version.raw_version,version.release,version.vehicle_type
1733838453.6939893,0.0,True,benign,-0.001907344558276236,0.0037476890720427036,0.188792884349823,-1.0,51,15.3,0,4,,30.5,84.4,False,,,,0,0,3,10,0.02369927056133747,10,28.492,,39.9526378,,-113.4759759,False,0.34399999998277053,30.997,,39.9526377,,-113.4759757,2.504,,39.9526377,,-113.4759757,-2.504770040512085,0.012224036268889904,-0.02546679973602295,unknown,LOITER,,,,255,,ACTIVE,0.5280179977416992,0.0,-0.02,0.0,12,1,15,0,17760384,128,2
1733838453.8019495,0.0,True,benign,-0.002198067493736744,0.0036304022651165724,0.18910300731658936,-1.0,51,15.3,0,4,,32.9,84.4,False,,,,0,0,3,10,0.021648310124874115,10,28.492,,39.9526378,,-113.4759759,False,0.4529999999795109,30.997,,39.9526377,,-113.4759757,2.504,,39.9526377,,-113.4759757,-2.5050227642059326,0.010866652242839336,-0.026757968589663506,unknown,LOITER,,,,255,,ACTIVE,1733838453.2739315,0.0,-0.02,0.0,12,1,15,0,17760384,128,2
1733838453.9119477,0.0,True,benign,-0.0024459201376885176,0.0038820242043584585,0.18899734318256378,-1.0,51,15.3,0,4,,34.0,84.4,False,,,,0,0,3,10,0.021266881376504898,10,28.492,,39.9526378,,-113.4759759,False,0.5629999999946449,30.997,,39.9526377,,-113.4759757,2.504,,39.9526377,,-113.4759757,-2.504988193511963,0.009337381459772587,-0.028246084228157997,unknown,LOITER,,,,255,,ACTIVE,0.6380162239074707,0.0,-0.02,0.0,12,1,15,0,17760384,128,2
1733838454.0199487,0.0,True,benign,-0.001985474955290556,0.004283406771719456,0.18868650496006012,-1.0,51,15.3,0,4,,22.4,84.4,False,,,,0,0,3,10,0.02080409601330757,10,28.492,,39.9526378,,-113.4759759,False,0.6719999999913853,30.997,,39.9526377,,-113.4759758,2.504,,39.9526377,,-113.4759758,-2.50469970703125,0.008004561066627502,-0.028986092656850815,unknown,LOITER,,,,255,,ACTIVE,1733838453.3819325,0.0,-0.02,0.0,12,1,15,0,17760384,128,2
1733838454.1289485,0.0,True,benign,-0.0017511849291622639,0.004282693844288588,0.18879561126232147,-1.0,51,15.3,0,4,,23.8,84.4,False,,,,0,0,3,10,0.020140018314123154,10,28.492,,39.9526378,,-113.4759759,False,0.7809999999881256,30.996,,39.9526377,,-113.4759758,2.503,,39.9526377,,-113.4759758,-2.5041706562042236,0.006384496111422777,-0.02938513457775116,unknown,LOITER,,,,255,,ACTIVE,0.7470159530639648,0.0,-0.01,0.0,12,1,15,0,17760384,128,2
1733838454.2359548,0.0,True,benign,-0.0016670653130859137,0.004688199609518051,0.1885191947221756,-1.0,51,15.3,0,4,,23.3,84.4,False,,,,0,0,3,10,0.021696774289011955,10,28.492,,39.9526378,,-113.4759759,False,0.8909999999741558,30.996,,39.9526377,,-113.4759758,2.503,,39.9526377,,-113.4759758,-2.5037472248077393,0.004826087038964033,-0.029565775766968727,unknown,LOITER,,,,255,,ACTIVE,1733838453.4889388,0.0,-0.02,0.0,12,1,15,0,17760384,128,2
1733838454.344948,0.0,True,benign,-0.0016621521208435297,0.005079891998320818,0.18841439485549927,-1.0,51,15.3,0,4,,29.8,84.4,False,,,,0,0,3,10,0.020818334072828293,10,28.492,,39.9526378,,-113.4759759,False,1.0,30.996,,39.9526377,,-113.4759758,2.503,,39.9526377,,-113.4759758,-2.503384828567505,0.002641674131155014,-0.029778435826301575,unknown,LOITER,,,,255,,ACTIVE,0.8560092449188232,0.0,-0.01,0.0,12,1,15,0,17760384,128,2
1733838454.4529483,0.0,True,benign,-0.0015127480728551745,0.005074828397482634,0.18879613280296326,-1.0,51,15.3,0,4,,19.0,84.4,False,,,,0,0,3,10,0.020040087401866913,10,28.492,,39.9526378,,-113.4759759,False,0.0629999999946449,30.995,,39.9526377,,-113.4759758,2.502,,39.9526377,,-113.4759758,-2.5030455589294434,0.0003422494628466666,-0.02997819148004055,unknown,LOITER,,,,255,,ACTIVE,1733838453.596939,0.0,-0.01,0.0,12,1,15,0,17760384,128,2
1733838454.559531,0.0,True,benign,-0.0016047846293076873,0.005317133851349354,0.18868407607078552,-1.0,51,15.3,0,4,,22.6,84.4,False,,,,0,0,3,10,0.02004234679043293,10,28.492,,39.9526378,,-113.4759759,False,0.046999999991385266,30.995,,39.9526377,,-113.4759759,2.502,,39.9526377,,-113.4759759,-2.5028233528137207,-0.0013069279957562685,-0.029916485771536827,unknown,LOITER,,,,255,,ACTIVE,0.9625918865203857,0.01,-0.01,0.0,12,1,15,0,17760384,128,2
1733838454.669194,0.0,True,benign,-0.0013354313559830189,0.005471001844853163,0.18890340626239777,-1.0,51,15.3,0,4,,23.5,84.4,False,,,,0,0,3,10,0.019287338480353355,10,28.492,,39.9526378,,-113.4759759,False,0.15599999998812564,30.995,,39.9526377,,-113.4759759,2.502,,39.9526377,,-113.4759759,-2.50270676612854,-0.0032453315798193216,-0.029514340683817863,unknown,LOITER,,,,255,,ACTIVE,1733838453.706602,0.01,-0.01,0.0,12,1,15,0,17760384,128,2
1733838454.7781944,0.0,True,benign,-0.0012313096085563302,0.005666400771588087,0.18885664641857147,-1.0,51,15.3,0,4,,27.4,84.4,False,,,,0,0,3,10,0.020058760419487953,10,28.492,,39.9526378,,-113.4759759,False,0.26600000000325963,30.995,,39.9526377,,-113.4759759,2.502,,39.9526377,,-113.4759759,-2.5026133060455322,-0.005085446871817112,-0.028996136039495468,unknown,LOITER,,,,255,,ACTIVE,1.0715923309326172,0.01,-0.01,0.0,12,1,15,0,17760384,128,2
1733838454.8841956,0.0,True,benign,-0.0010728833731263876,0.006058423314243555,0.18878011405467987,-1.0,51,15.3,0,4,,24.7,84.4,False,,,,0,0,3,10,0.020021328702569008,10,28.492,,39.9526378,,-113.4759759,False,0.35899999999674037,30.995,,39.9526377,,-113.4759759,2.502,,39.9526377,,-113.4759759,-2.502654790878296,-0.006917620077729225,-0.02800213173031807,unknown,LOITER,,,,255,,ACTIVE,1733838453.8126032,0.01,-0.01,0.0,12,1,15,0,17760384,128,2
1733838454.9921932,0.0,True,benign,-0.0005413999315351248,0.0064402492716908455,0.18882325291633606,-1.0,51,15.3,0,4,,22.4,84.4,False,,,,0,0,3,10,0.019872143864631653,10,28.492,,39.9526378,,-113.4759759,False,0.48399999999674037,30.995,,39.9526377,,-113.4759759,2.502,,39.9526377,,-113.4759759,-2.5026936531066895,-0.008414516225457191,-0.026735033839941025,unknown,LOITER,,,,255,,ACTIVE,1.1795899868011475,0.01,-0.01,0.0,12,1,15,0,17760384,128,2
1733838455.1012387,0.0,True,benign,-7.164390990510583e-05,0.006187609862536192,0.18874195218086243,-1.0,51,15.3,0,4,,21.4,84.4,False,,,,0,0,3,10,0.017495373263955116,10,28.492,,39.9526378,,-113.4759759,False,0.5939999999827705,30.995,,39.9526377,,-113.475976,2.502,,39.9526377,,-113.475976,-2.5026628971099854,-0.00995679572224617,-0.025039372965693474,unknown,LOITER,,,,255,,ACTIVE,1733838453.9216487,0.01,0.0,0.0,12,1,15,0,17760384,128,2
1733838455.2111926,0.0,True,benign,1.0649790056049824e-05,0.005838471464812756,0.18879081308841705,-1.0,51,15.3,0,4,,34.5,84.3,False,,,,0,0,3,10,0.01789173111319542,10,28.492,,39.9526378,,-113.4759759,False,0.7030000000086147,30.995,,39.9526377,,-113.475976,2.502,,39.9526377,,-113.475976,-2.5025737285614014,-0.011138193309307098,-0.022934844717383385,unknown,LOITER,,,,255,,ACTIVE,1.289543867111206,0.01,0.0,0.0,12,1,15,0,17760384,128,2
1733838455.3201947,0.0,True,benign,0.0006352242780849338,0.005861864425241947,0.18843390047550201,-1.0,51,15.3,0,4,,58.3,84.4,False,,,,0,0,3,10,0.017101086676120758,10,28.492,,39.9526378,,-113.4759759,False,0.8129999999946449,30.995,,39.9526378,,-113.475976,2.502,,39.9526378,,-113.475976,-2.5023727416992188,-0.011943619698286057,-0.020550213754177094,unknown,LOITER,,,,255,,ACTIVE,1733838454.0306509,0.01,0.0,0.0,12,1,15,0,17760384,128,2
1733838455.4251926,0.0,True,benign,0.001006499631330371,0.005984761752188206,0.18840718269348145,-1.0,51,15.3,0,4,,56.9,84.4,False,,,,0,0,3,10,0.016814714297652245,10,28.492,,39.9526378,,-113.4759759,False,0.9059999999881256,30.994,,39.9526378,,-113.475976,2.501,,39.9526378,,-113.475976,-2.5020697116851807,-0.012584430165588856,-0.017826639115810394,unknown,LOITER,,,,255,,ACTIVE,1.3945417404174805,0.01,0.0,0.0,12,1,15,0,17760384,128,2
1733838455.533221,0.0,True,benign,0.0012244581012055278,0.006379571743309498,0.1884411871433258,-1.0,51,15.3,0,4,,37.6,84.4,False,,,,0,0,3,10,0.015507557429373264,10,28.492,,39.9526378,,-113.4759759,False,0.03200000000651926,30.994,,39.9526378,,-113.475976,2.501,,39.9526378,,-113.475976,-2.5018696784973145,-0.013065722770988941,-0.01548862550407648,unknown,LOITER,,,,255,,ACTIVE,1733838454.1386793,0.01,0.0,0.0,12,1,15,0,17760384,128,2
1733838455.6454756,0.0,True,benign,0.0015581930056214333,0.006391248665750027,0.18826857209205627,-1.0,51,15.3,0,4,,37.6,84.4,False,,,,0,0,3,10,0.013722524978220463,10,28.492,,39.9526378,,-113.4759759,False,0.0,30.994,,39.9526378,,-113.475976,2.501,,39.9526378,,-113.475976,-2.5019209384918213,-0.013450637459754944,-0.01305579487234354,unknown,LOITER,,,,255,,ACTIVE,1.5067963600158691,0.01,0.0,0.0,12,1,15,0,17760384,128,2
1733838455.7534635,0.0,True,benign,0.0014098314568400383,0.0064513166435062885,0.18849830329418182,-1.0,51,15.3,0,4,,37.7,84.3,False,,,,0,0,3,10,0.01042178738862276,10,28.492,,39.9526378,,-113.4759759,False,0.10899999999674037,30.994,,39.9526379,,-113.475976,2.501,,39.9526379,,-113.475976,-2.5021519660949707,-0.013583454303443432,-0.010850111953914165,unknown,LOITER,,,,255,,ACTIVE,1733838454.2466671,0.01,0.0,0.0,12,1,15,0,17760384,128,2
1733838455.8624604,0.0,True,benign,0.0015153770800679922,0.00642750971019268,0.18786035478115082,-1.0,51,15.3,0,4,,31.0,84.3,False,,,,0,0,3,10,0.008952554315328598,10,28.492,,39.9526378,,-113.4759759,False,0.21899999998277053,30.995,,39.9526379,,-113.475976,2.502,,39.9526379,,-113.475976,-2.5025625228881836,-0.013878531754016876,-0.008418088778853416,unknown,LOITER,,,,255,,ACTIVE,1.615793228149414,0.0,0.0,0.0,12,1,15,0,17760384,128,2
1733838455.974464,0.0,True,benign,0.0016356769483536482,0.006311721634119749,0.18772484362125397,-1.0,51,15.3,0,4,,25.3,84.3,False,,,,0,0,3,10,0.009656001813709736,10,28.492,,39.9526378,,-113.4759759,False,0.32800000000861473,30.995,,39.9526379,,-113.475976,2.502,,39.9526379,,-113.475976,-2.50294828414917,-0.014257099479436874,-0.005961012095212936,unknown,LOITER,,,,255,,ACTIVE,1733838454.3586707,0.0,0.0,0.0,12,1,15,0,17760384,128,2
1733838456.0884593,0.0,True,benign,0.002255640923976898,0.00636910879984498,0.1877109408378601,-1.0,51,15.3,0,4,,30.3,84.3,False,,,,0,0,3,10,0.009324188344180584,10,28.492,,39.9526378,,-113.4759759,False,0.45300000000861473,30.995,,39.9526379,,-113.475976,2.502,,39.9526379,,-113.475976,-2.503140926361084,-0.014598691835999489,-0.0029205596074461937,unknown,LOITER,,,,255,,ACTIVE,1.7297885417938232,0.0,0.0,0.0,12,1,15,0,17760384,128,2
1733838456.19346,0.0,True,benign,0.0027991675306111574,0.0060613034293055534,0.18787378072738647,-1.0,51,15.3,0,4,,22.2,84.3,False,,,,0,0,3,10,0.00876962672919035,10,28.492,,39.9526378,,-113.4759759,False,0.5469999999913853,30.996,,39.9526379,,-113.475976,2.503,,39.9526379,,-113.475976,-2.503331184387207,-0.014753888361155987,-0.00014888009172864258,unknown,LOITER,,,,255,,ACTIVE,1733838454.4636714,0.0,0.0,0.0,12,1,15,0,17760384,128,2
1733838456.3064902,0.0,True,benign,0.0031789166387170553,0.00606941943988204,0.18791347742080688,-1.0,51,15.3,0,4,,29.2,84.4,False,,,,0,0,3,10,0.006008164957165718,10,28.492,,39.9526378,,-113.4759759,False,0.6719999999913853,30.996,,39.952638,,-113.475976,2.503,,39.952638,,-113.475976,-2.5036556720733643,-0.015023290179669857,0.002537657506763935,unknown,LOITER,,,,255,,ACTIVE,1.8428187370300293,0.0,0.0,0.0,12,1,15,0,17760384,128,2
1733838456.4114606,0.0,True,benign,0.0030251978896558285,0.006380176171660423,0.18812638521194458,-1.0,51,15.3,0,4,,20.8,84.4,False,,,,0,0,3,10,0.005079461727291346,10,28.492,,39.9526378,,-113.4759759,False,0.7660000000032596,30.996,,39.952638,,-113.475976,2.503,,39.952638,,-113.475976,-2.5039212703704834,-0.01536872610449791,0.004379396326839924,unknown,LOITER,,,,255,,ACTIVE,1733838454.568642,0.0,0.0,0.0,12,1,15,0,17760384,128,2
1733838456.519461,0.0,True,benign,0.003211792791262269,0.006522038951516151,0.188165083527565,-1.0,51,15.3,0,4,,21.2,84.4,False,,,,0,0,3,10,0.0042151035740971565,10,28.492,,39.9526378,,-113.4759759,False,0.875,30.997,,39.952638,,-113.475976,2.504,,39.952638,,-113.475976,-2.5043795108795166,-0.015523568727076054,0.0064438930712640285,unknown,LOITER,,,,255,,ACTIVE,1.9508190155029297,0.0,0.0,0.0,12,1,15,0,17760384,128,2
1733838456.626779,0.0,True,benign,0.00319089787080884,0.006358268205076456,0.18794043362140656,-1.0,51,15.3,0,4,,11.9,84.4,False,,,,0,0,3,10,0.0035666862968355417,10,28.492,,39.9526378,,-113.4759759,False,0.0,30.997,,39.952638,,-113.475976,2.504,,39.952638,,-113.475976,-2.5047638416290283,-0.015303422696888447,0.008424656465649605,unknown,LOITER,,,,255,,ACTIVE,1733838454.67596,0.0,0.0,0.0,12,1,15,0,17760384,128,2
1733838456.7357764,0.0,True,lidar_spoofer,0.0031311307102441788,0.006340128369629383,0.1881616860628128,-1.0,51,15.3,0,4,,15.5,84.4,False,,,,0,0,3,10,0.004112191963940859,10,28.492,,39.9526378,,-113.4759759,False,0.10999999998603016,30.997,,39.952638,,-113.475976,2.504,,39.952638,,-113.475976,-2.5049965381622314,-0.014950722455978394,0.00988596398383379,unknown,LOITER,,,,185,,ACTIVE,2.059816360473633,0.0,0.0,0.0,12,1,15,0,17760384,128,2
1733838456.8447928,0.0,True,lidar_spoofer,0.002780739450827241,0.006161873694509268,0.18849819898605347,-1.0,51,15.3,0,4,,14.3,84.4,False,,,,0,0,3,10,0.005562284495681524,10,28.492,,39.9526378,,-113.4759759,False,0.09400000001187436,30.997,,39.952638,,-113.475976,2.504,,39.952638,,-113.475976,-2.505072593688965,-0.01451804954558611,0.010884026065468788,unknown,LOITER,,,,5,,ACTIVE,1733838454.7849765,0.0,0.0,0.0,12,1,15,0,17760384,128,2
1733838456.9539003,0.0,True,lidar_spoofer,0.002738646697252989,0.005968373268842697,0.18856103718280792,-1.0,51,15.3,0,4,,15.5,84.4,False,,,,0,0,3,10,0.009943968616425991,10,28.492,,39.9526378,,-113.4759759,False,0.20399999999790452,30.998,,39.9526381,,-113.475976,2.505,,39.9526381,,-113.475976,-2.505359172821045,-0.01368493027985096,0.012059158645570278,unknown,LOITER,,,,124,,ACTIVE,2.168923854827881,0.0,0.0,0.0,12,1,15,0,17760384,128,2
1733838457.0628767,0.0,True,lidar_spoofer,0.0026001613587141037,0.005220879800617695,0.18848606944084167,-1.0,51,15.3,0,4,,13.1,84.4,False,,,,0,0,3,10,0.012280051596462727,10,28.492,,39.9526378,,-113.4759759,False,0.3129999999946449,30.998,,39.9526381,,-113.475976,2.505,,39.9526381,,-113.475976,-2.505488634109497,-0.012676984071731567,0.01303537841886282,unknown,LOITER,,,,205,,ACTIVE,1733838454.8939528,-0.01,0.0,0.0,12,1,15,0,17760384,128,2
1733838457.1719644,0.0,True,lidar_spoofer,0.002628227462992072,0.005494600627571344,0.18849840760231018,-1.0,51,15.3,0,4,,16.5,84.4,False,,,,0,0,3,10,0.013806694187223911,10,28.492,,39.9526378,,-113.4759759,False,0.42199999999138527,30.998,,39.9526381,,-113.475976,2.505,,39.9526381,,-113.475976,-2.5056278705596924,-0.011719292961061,0.01390494592487812,unknown,LOITER,,,,244,,ACTIVE,2.2780115604400635,-0.01,0.0,0.0,12,1,15,0,17760384,128,2
1733838457.280961,0.0,True,lidar_spoofer,0.0024864349979907274,0.005309686530381441,0.18839839100837708,-1.0,51,15.3,0,4,,19.0,84.5,False,,,,0,0,3,10,0.01535806991159916,10,28.492,,39.9526378,,-113.4759759,False,0.5320000000065193,30.998,,39.9526381,,-113.475976,2.505,,39.9526381,,-113.475976,-2.505610704421997,-0.010877948254346848,0.014838793314993382,unknown,LOITER,,,,14,,ACTIVE,1733838455.0029495,-0.01,0.0,0.0,12,1,15,0,17760384,128,2
1733838457.390961,0.0,True,lidar_spoofer,0.0025567947886884212,0.005071118474006653,0.18873225152492523,-1.0,51,15.3,0,4,,12.9,84.4,False,,,,0,0,3,10,0.015664178878068924,10,28.492,,39.9526378,,-113.4759759,False,0.6410000000032596,30.998,,39.9526381,,-113.475976,2.505,,39.9526381,,-113.475976,-2.5053656101226807,-0.010151373222470284,0.015584590844810009,unknown,LOITER,,,,122,,ACTIVE,2.3880114555358887,-0.01,0.0,0.0,12,1,15,0,17760384,128,2
1733838457.4979844,0.0,True,lidar_spoofer,0.0026849559508264065,0.004698573611676693,0.18867479264736176,-1.0,51,15.3,0,4,,11.9,84.4,False,,,,0,0,3,10,0.018749240785837173,10,28.492,,39.9526378,,-113.4759759,False,0.75,30.997,,39.9526381,,-113.475976,2.504,,39.9526381,,-113.475976,-2.505145788192749,-0.00903341919183731,0.01620623469352722,unknown,LOITER,,,,89,,ACTIVE,1733838455.109973,-0.01,0.0,0.0,12,1,15,0,17760384,128,2
1733838457.6084075,0.0,True,lidar_spoofer,0.00288102007471025,0.0041848355904221535,0.18857552111148834,-1.0,51,15.3,0,4,,14.3,84.4,False,,,,0,0,3,10,0.019376240670681,10,28.492,,39.9526378,,-113.4759759,False,0.8599999999860302,30.997,,39.9526381,,-113.4759759,2.504,,39.9526381,,-113.4759759,-2.5050759315490723,-0.0078009990975260735,0.016678856685757637,unknown,LOITER,,,,245,,ACTIVE,2.498434543609619,-0.01,0.0,0.0,12,1,15,0,17760384,128,2
1733838457.7163978,0.0,True,lidar_spoofer,0.0029137227684259415,0.0038727745413780212,0.18817506730556488,-1.0,51,15.3,0,4,,23.5,84.4,False,,,,0,0,3,10,0.021115725859999657,10,28.492,,39.9526378,,-113.4759759,False,0.9690000000118744,30.997,,39.9526381,,-113.4759759,2.504,,39.9526381,,-113.4759759,-2.5051987171173096,-0.006218720693141222,0.01717490330338478,unknown,LOITER,,,,110,,ACTIVE,1733838455.2179632,-0.01,0.01,0.0,12,1,15,0,17760384,128,2
1733838457.8233926,0.0,True,lidar_spoofer,0.002804520772770047,0.003606721991673112,0.18817611038684845,-1.0,51,15.3,0,4,,28.6,84.5,False,,,,0,0,3,10,0.023569881916046143,10,28.492,,39.9526378,,-113.4759759,False,0.07899999999790452,30.998,,39.9526381,,-113.4759759,2.505,,39.9526381,,-113.4759759,-2.5053486824035645,-0.004931268747895956,0.01744362898170948,unknown,LOITER,,,,164,,ACTIVE,2.6054294109344482,-0.02,0.01,0.0,12,1,15,0,17760384,128,2
1733838457.9324043,0.0,True,lidar_spoofer,0.002700369106605649,0.002834025537595153,0.18824443221092224,-1.0,51,15.3,0,4,,19.0,84.5,False,,,,0,0,3,10,0.024433353915810585,10,28.492,,39.9526378,,-113.4759759,False,0.046999999991385266,30.998,,39.9526381,,-113.4759759,2.505,,39.9526381,,-113.4759759,-2.5056161880493164,-0.0038752355612814426,0.017730461433529854,unknown,LOITER,,,,168,,ACTIVE,1733838455.3269749,-0.02,0.01,0.0,12,1,15,0,17760384,128,2
1733838458.0414026,0.0,True,lidar_spoofer,0.002786923898383975,0.0027366471476852894,0.1882612407207489,-1.0,51,15.3,0,4,,17.9,84.5,False,,,,0,0,3,10,0.025401879101991653,10,28.492,,39.9526378,,-113.4759759,False,0.15599999998812564,30.998,,39.9526381,,-113.4759759,2.505,,39.9526381,,-113.4759759,-2.5059432983398438,-0.002989440457895398,0.017931558191776276,unknown,LOITER,,,,58,,ACTIVE,2.7144277095794678,-0.02,0.01,0.0,12,1,15,0,17760384,128,2
