timestamp,airspeed,armed,attack_type,attitude.pitch,attitude.roll,attitude.yaw,battery.current,battery.level,battery.voltage,commands.count,commands.next,companion_computer.cpu_temp,companion_computer.cpu_usage,companion_computer.ram_usage,ekf_ok,gimbal.pitch,gimbal.roll,gimbal.yaw,gps_0.eph,gps_0.epv,gps_0.fix_type,gps_0.satellites_visible,groundspeed,heading,home_location.alt,home_location.global_frame,home_location.lat,home_location.local_frame,home_location.lon,is_armable,last_heartbeat,location.global_frame.alt,location.global_frame.global_frame,location.global_frame.lat,location.global_frame.local_frame,location.global_frame.lon,location.global_relative_frame.alt,location.global_relative_frame.global_frame,location.global_relative_frame.lat,location.global_relative_frame.local_frame,location.global_relative_frame.lon,location.local_frame.down,location.local_frame.east,location.local_frame.north,ml_verdict,mode.name,mount_status[0],mount_status[1],mount_status[2],rangefinder.distance,rangefinder.voltage,system_status.state,timedelta,velocity[0],velocity[1],velocity[2],version.autopilot_type,version.major,version.minor,version.patch,version.raw_version,version.release,version.vehicle_type
1733838274.5227501,0.0,True,benign,0.000922689912840724,0.0028528994880616665,0.18109755218029022,-1.0,100,16.178,0,4,,19.3,84.0,False,,,,0,0,3,10,0.011172899045050144,10,28.497,,39.9526379,,-113.4759759,False,0.046999999991385266,28.495,,39.9526378,,-113.4759759,-0.002,,39.9526378,,-113.4759759,-0.0022730431519448757,-0.00342317926697433,-0.014211560599505901,unknown,TAKEOFF,,,,,,ACTIVE,0,0.0,0.0,0.0,12,1,15,0,17760384,128,2
1733838275.5410078,0.0,True,benign,0.0008055319194681942,0.0020519644021987915,0.18251609802246094,-1.0,99,16.15,0,4,,19.5,84.0,False,,,,0,0,3,10,0.01065922249108553,10,28.497,,39.9526378,,-113.4759759,False,0.9529999999795109,28.493,,39.9526378,,-113.4759759,-0.004,,39.9526378,,-113.4759759,-0.00044502512901090086,-0.003972768317908049,-0.015131467953324318,unknown,TAKEOFF,,,,,,ACTIVE,1733838275.5410078,0.0,0.0,0.0,12,1,15,0,17760384,128,2
1733838275.644341,0.0,True,benign,0.0006852554506622255,0.0019288960611447692,0.18219178915023804,-1.0,99,16.148,0,4,,12.5,84.0,False,,,,0,0,3,10,0.010998710058629513,10,28.497,,39.9526378,,-113.4759759,False,0.01600000000325963,28.493,,39.9526378,,-113.4759759,-0.004,,39.9526378,,-113.4759759,-0.00030223006615415215,-0.0037290689069777727,-0.015054043382406235,unknown,TAKEOFF,,,,,,ACTIVE,0.1033332347869873,0.0,0.0,0.0,12,1,15,0,17760384,128,2
1733838275.7522306,0.0,True,benign,0.0006340810214169323,0.0019542211666703224,0.18219351768493652,-1.0,99,16.148,0,4,,20.0,84.0,False,,,,0,0,3,10,0.011149403639137745,10,28.497,,39.9526378,,-113.4759759,False,0.125,28.492,,39.9526378,,-113.4759759,0.0,,39.9526378,,-113.4759759,-0.0001763682666933164,-0.003666384145617485,-0.014749379828572273,unknown,TAKEOFF,,,,,,ACTIVE,1733838275.6488974,0.0,0.0,0.0,12,1,15,0,17760384,128,2
1733838275.86023,0.0,True,benign,0.0006906890193931758,0.0017693490954115987,0.18218480050563812,-1.0,99,16.144,0,4,,22.6,84.0,False,,,,0,0,3,10,0.011584565974771976,10,28.497,,39.9526378,,-113.4759759,False,0.0779999999795109,28.492,,39.9526378,,-113.4759759,0.0,,39.9526378,,-113.4759759,3.189756898791529e-05,-0.003686162643134594,-0.014170206151902676,unknown,TAKEOFF,,,,,,ACTIVE,0.2113325595855713,0.0,0.0,0.0,12,1,15,0,17760384,128,2
1733838275.9672155,0.0,True,benign,0.00030721427174285054,0.0019725130405277014,0.1823682337999344,-1.0,99,16.144,0,4,,20.2,84.0,False,,,,0,0,3,10,0.010684153996407986,10,28.497,,39.9526378,,-113.4759759,False,0.1870000000053551,28.492,,39.9526378,,-113.4759759,0.0,,39.9526378,,-113.4759759,0.0004271713551133871,-0.003527362598106265,-0.013517836108803749,unknown,TAKEOFF,,,,,,ACTIVE,1733838275.755883,0.0,0.0,0.0,12,1,15,0,17760384,128,2
1733838276.0777445,0.0,True,benign,0.0003228371497243643,0.0019165270496159792,0.18211635947227478,-1.0,99,16.138,0,4,,13.1,84.0,False,,,,0,0,3,10,0.011159874498844147,10,28.497,,39.9526378,,-113.4759759,False,0.29699999999138527,28.491,,39.9526378,,-113.4759759,-0.001,,39.9526378,,-113.4759759,0.00092603440862149,-0.003587127197533846,-0.01268861722201109,unknown,TAKEOFF,,,,,,ACTIVE,0.32186150550842285,0.0,-0.01,0.0,12,1,15,0,17760384,128,2
1733838276.1857183,0.0,True,benign,0.00038792379200458527,0.0018416090169921517,0.1822281926870346,-1.0,99,16.138,0,4,,20.2,84.0,False,,,,0,0,3,10,0.012084433808922768,10,28.497,,39.9526378,,-113.4759759,False,0.40599999998812564,28.491,,39.9526378,,-113.4759759,-0.001,,39.9526378,,-113.4759759,0.0014094276120886207,-0.004032280761748552,-0.011911050416529179,unknown,TAKEOFF,,,,,,ACTIVE,1733838275.8638568,0.0,-0.01,0.0,12,1,15,0,17760384,128,2
1733838276.2947223,0.0,True,benign,0.00010919863416347653,0.002064861822873354,0.1823883354663849,-1.0,98,16.132,0,4,,13.1,84.1,False,,,,0,0,3,10,0.010826108045876026,10,28.497,,39.9526378,,-113.4759759,False,0.514999999984866,28.49,,39.9526378,,-113.4759759,-0.002,,39.9526378,,-113.4759759,0.001833842950873077,-0.00449410593137145,-0.011434013955295086,unknown,TAKEOFF,,,,,,ACTIVE,0.4308655261993408,0.0,-0.01,0.0,12,1,15,0,17760384,128,2
1733838276.4008806,0.0,True,benign,0.00020486093126237392,0.0021156484726816416,0.1828153431415558,-1.0,98,16.132,0,4,,13.1,84.0,False,,,,0,0,3,10,0.010981179773807526,10,28.497,,39.9526378,,-113.4759759,False,0.6089999999967404,28.49,,39.9526378,,-113.4759759,-0.002,,39.9526378,,-113.4759759,0.0021214347798377275,-0.005087252240628004,-0.01124519295990467,unknown,TAKEOFF,,,,,,ACTIVE,1733838275.970015,0.0,-0.01,0.0,12,1,15,0,17760384,128,2
