timestamp,airspeed,armed,attack_type,attitude.pitch,attitude.roll,attitude.yaw,battery.current,battery.level,battery.voltage,commands.count,commands.next,ekf_ok,gimbal.pitch,gimbal.roll,gimbal.yaw,gps_0.eph,gps_0.epv,gps_0.fix_type,gps_0.satellites_visible,groundspeed,heading,home_location.alt,home_location.global_frame,home_location.lat,home_location.local_frame,home_location.lon,is_armable,last_heartbeat,location.global_frame.alt,location.global_frame.global_frame,location.global_frame.lat,location.global_frame.local_frame,location.global_frame.lon,location.global_relative_frame.alt,location.global_relative_frame.global_frame,location.global_relative_frame.lat,location.global_relative_frame.local_frame,location.global_relative_frame.lon,location.local_frame.down,location.local_frame.east,location.local_frame.north,ml_verdict,mode.name,mount_status[0],mount_status[1],mount_status[2],rangefinder.distance,rangefinder.voltage,system_status.state,timedelta,velocity[0],velocity[1],velocity[2],version.autopilot_type,version.major,version.minor,version.patch,version.raw_version,version.release,version.vehicle_type
1733424255.4365096,0.0,True,benign,-0.005877217743545771,0.0017269765958189964,0.16062963008880615,-1.0,100,16.173,0,0,False,,,,0,0,3,10,0.00789316464215517,9,28.51,,39.9526379,,-113.4759758,False,0.06671877999906428,28.505,,39.9526379,,-113.4759759,-0.004,,39.9526379,,-113.4759759,-0.00838179886341095,0.008042010478675365,0.020257268100976944,-1,MISSION,,,,,,ACTIVE,1733424249.6538553,0.0,0.0,0.0,12,1,15,0,17760384,128,2
1733424255.537777,0.0,True,benign,-0.005443235859274864,0.0022376610431820154,0.1608201414346695,-1.0,100,16.17,0,0,False,,,,0,0,3,10,0.008284042589366436,9,28.51,,39.9526379,,-113.4759758,False,0.06565974300610833,28.505,,39.9526379,,-113.4759759,-0.005,,39.9526379,,-113.4759759,-0.007807748392224312,0.00812191516160965,0.020503118634223938,-1,MISSION,,,,,,ACTIVE,5.8839216232299805,0.0,0.0,0.0,12,1,15,0,17760384,128,2
1733424255.6363993,0.0,True,benign,-0.005483596585690975,0.002087231492623687,0.16093838214874268,-1.0,100,16.17,0,0,False,,,,0,0,3,10,0.007514056749641895,9,28.51,,39.9526379,,-113.4759758,False,0.1623989710060414,28.504,,39.9526379,,-113.4759759,-0.006,,39.9526379,,-113.4759759,-0.007208008784800768,0.008095992729067802,0.020798826590180397,-1,MISSION,,,,,,ACTIVE,1733424249.7524776,0.0,0.0,0.0,12,1,15,0,17760384,128,2
1733424255.7361734,0.0,True,benign,-0.005585530307143927,0.0024102521128952503,0.16071085631847382,-1.0,100,16.164,0,0,False,,,,0,0,3,10,0.007161073852330446,9,28.51,,39.9526379,,-113.4759758,False,0.2632141179929022,28.504,,39.9526379,,-113.4759759,-0.006,,39.9526379,,-113.4759759,-0.006641352083534002,0.008006238378584385,0.021022336557507515,-1,MISSION,,,,,,ACTIVE,5.98369574546814,0.0,0.0,0.0,12,1,15,0,17760384,128,2
1733424255.8536954,0.0,True,benign,-0.0056610628962516785,0.002428612904623151,0.1604667454957962,-1.0,100,16.164,0,0,False,,,,0,0,3,10,0.007514475844800472,9,28.51,,39.9526379,,-113.4759758,False,0.3816915439965669,28.503,,39.9526379,,-113.4759759,-0.007,,39.9526379,,-113.4759759,-0.006103978957980871,0.007775525096803904,0.021339116618037224,-1,MISSION,,,,,,ACTIVE,1733424249.8699996,0.0,0.0,0.0,12,1,15,0,17760384,128,2
1733424255.9400592,0.0,True,benign,-0.005851627793163061,0.0022324451711028814,0.16014429926872253,-1.0,100,16.164,0,0,False,,,,0,0,3,10,0.007514475844800472,9,28.51,,39.9526379,,-113.4759758,False,0.468133668997325,28.503,,39.9526379,,-113.4759759,-0.007,,39.9526379,,-113.4759759,-0.005734832026064396,0.007527744863182306,0.021742161363363266,-1,MISSION,,,,,,ACTIVE,6.070059537887573,0.0,0.0,0.0,12,1,15,0,17760384,128,2
1733424256.0387738,0.0,True,benign,-0.005679746624082327,0.001889943378046155,0.15999315679073334,-1.0,99,16.158,0,0,False,,,,0,0,3,10,0.0076070744544267654,9,28.51,,39.9526379,,-113.4759758,False,0.5663241139991442,28.502,,39.952638,,-113.4759759,-0.008,,39.952638,,-113.4759759,-0.005091582424938679,0.007095683831721544,0.022416923195123672,-1,MISSION,,,,,,ACTIVE,1733424249.9687142,0.0,0.0,0.0,12,1,15,0,17760384,128,2
1733424256.1400871,0.0,True,benign,-0.005604171194136143,0.0017523090355098248,0.15996740758419037,-1.0,99,16.158,0,0,False,,,,0,0,3,10,0.006982629187405109,9,28.51,,39.9526379,,-113.4759758,False,0.6681151819939259,28.501,,39.952638,,-113.4759759,-0.008,,39.952638,,-113.4759759,-0.004565807059407234,0.006774146109819412,0.02291327714920044,-1,MISSION,,,,,,ACTIVE,6.171372890472412,0.0,0.0,0.0,12,1,15,0,17760384,128,2
1733424256.2393272,0.0,True,benign,-0.005584541242569685,0.0019262408604845405,0.160076305270195,-1.0,99,16.152,0,0,False,,,,0,0,3,10,0.007229217328131199,9,28.51,,39.9526379,,-113.4759758,False,0.7650988459936343,28.501,,39.952638,,-113.4759759,-0.009,,39.952638,,-113.4759759,-0.0036334707401692867,0.0064094834960997105,0.023557238280773163,-1,MISSION,,,,,,ACTIVE,1733424250.0679543,0.0,0.0,0.0,12,1,15,0,17760384,128,2
1733424256.340301,0.0,True,benign,-0.005612211301922798,0.0020563004072755575,0.16020523011684418,-1.0,99,16.152,0,0,False,,,,0,0,3,10,0.008079499937593937,9,28.51,,39.9526379,,-113.4759758,False,0.8684451339941006,28.5,,39.952638,,-113.4759759,-0.01,,39.952638,,-113.4759759,-0.0027192956767976284,0.006105604115873575,0.02407207153737545,-1,MISSION,,,,,,ACTIVE,6.27234673500061,0.0,0.0,0.0,12,1,15,0,17760384,128,2
