timestamp,airspeed,armed,attitude.pitch,attitude.roll,attitude.yaw,battery.current,battery.level,battery.voltage,commands.count,commands.next,ekf_ok,gimbal.pitch,gimbal.roll,gimbal.yaw,gps_0.eph,gps_0.epv,gps_0.fix_type,gps_0.satellites_visible,groundspeed,heading,home_location.alt,home_location.global_frame,home_location.lat,home_location.local_frame,home_location.lon,is_armable,last_heartbeat,location.global_frame.alt,location.global_frame.global_frame,location.global_frame.lat,location.global_frame.local_frame,location.global_frame.lon,location.global_relative_frame.alt,location.global_relative_frame.global_frame,location.global_relative_frame.lat,location.global_relative_frame.local_frame,location.global_relative_frame.lon,location.local_frame.down,location.local_frame.east,location.local_frame.north,ml_verdict,mode.name,mount_status[0],mount_status[1],mount_status[2],rangefinder.distance,rangefinder.voltage,system_status.state,timedelta,velocity[0],velocity[1],velocity[2],version.autopilot_type,version.major,version.minor,version.patch,version.raw_version,version.release,version.vehicle_type
1733102430.6577792,0.0,False,-0.0023013479076325893,-0.000656689633615315,0.1551930457353592,-1.0,100,16.2,0,0,False,,,,0,0,3,10,0.02098076418042183,8,28.512,,39.9526378,,-113.475976,False,0.4529999999795109,28.503,,39.952638,,-113.475976,-0.008,,39.952638,,-113.475976,0.0060335807502269745,-0.018934819847345352,0.020362745970487595,benign,LOITER,,,,,,STANDBY,0,0.02,0.0,0.0,12,1,15,2,17760768,0,2
1733102434.4142199,0.0,False,-0.0015511823585256934,4.329584044171497e-05,0.15566539764404297,-1.0,100,16.2,0,0,False,,,,0,0,3,10,0.01163665484637022,8,28.512,,39.9526378,,-113.475976,False,0.875,28.492,,39.9526379,,-113.4759759,-0.019,,39.9526379,,-113.4759759,0.016556018963456154,-0.010285389609634876,0.007104447111487389,benign,LOITER,,,,,,STANDBY,1733102434.4142199,0.0,0.0,0.0,12,1,15,2,17760768,0,2
1733102434.5312152,0.0,False,-0.0012926668860018253,0.00014675629790872335,0.15565593540668488,-1.0,100,16.2,0,0,False,,,,0,0,3,10,0.01205493789166212,8,28.512,,39.9526378,,-113.475976,False,1.0,28.492,,39.9526379,,-113.4759759,-0.019,,39.9526379,,-113.4759759,0.01678192988038063,-0.009654738008975983,0.006797752343118191,benign,LOITER,,,,,,STANDBY,0.11699533462524414,0.0,0.01,0.0,12,1,15,2,17760768,0,2
1733102434.6392155,0.0,False,-0.0010540555231273174,0.00017842814850155264,0.1555623710155487,-1.0,100,16.2,0,0,False,,,,0,0,3,10,0.012212407775223255,8,28.512,,39.9526378,,-113.475976,False,0.0779999999795109,28.492,,39.9526379,,-113.4759759,-0.019,,39.9526379,,-113.4759759,0.017067445442080498,-0.008981621824204922,0.006395481526851654,benign,LOITER,,,,,,STANDBY,1733102434.5222201,0.0,0.01,0.0,12,1,15,2,17760768,0,2
1733102434.7458587,0.0,False,-0.0010134063195437193,-0.0001337614085059613,0.15538519620895386,-1.0,100,16.2,0,0,False,,,,0,0,3,10,0.013150575570762157,8,28.512,,39.9526378,,-113.475976,False,0.09399999998277053,28.492,,39.9526379,,-113.4759758,-0.02,,39.9526379,,-113.4759758,0.01720590516924858,-0.008408663794398308,0.005997984204441309,benign,LOITER,,,,,,STANDBY,0.22363853454589844,0.0,0.01,0.0,12,1,15,2,17760768,0,2
1733102434.8554897,0.0,False,-0.0006741674151271582,-0.00013495181337930262,0.15520493686199188,-1.0,100,16.2,0,0,False,,,,0,0,3,10,0.013294492848217487,8,28.512,,39.9526378,,-113.475976,False,0.2029999999795109,28.492,,39.9526379,,-113.4759758,-0.019,,39.9526379,,-113.4759758,0.017140626907348633,-0.007997648790478706,0.005338989198207855,benign,LOITER,,,,,,STANDBY,1733102434.6318512,0.0,0.01,0.0,12,1,15,2,17760768,0,2
1733102434.9664912,0.0,False,-0.0007772613898850977,-0.00014621745503973216,0.15519067645072937,-1.0,100,16.2,0,0,False,,,,0,0,3,10,0.013555891811847687,8,28.512,,39.9526378,,-113.475976,False,0.3279999999795109,28.492,,39.9526379,,-113.4759758,-0.019,,39.9526379,,-113.4759758,0.01684996299445629,-0.007727781310677528,0.004589891992509365,benign,LOITER,,,,,,STANDBY,0.3346400260925293,0.0,0.01,0.0,12,1,15,2,17760768,0,2
1733102435.076565,0.0,False,-0.0009227741975337267,-0.00010454223956912756,0.15511848032474518,-1.0,100,16.2,0,0,False,,,,0,0,3,10,0.014574660919606686,8,28.512,,39.9526378,,-113.475976,False,0.4380000000237487,28.492,,39.9526379,,-113.4759758,-0.019,,39.9526379,,-113.4759758,0.016412585973739624,-0.007488665170967579,0.003966941498219967,benign,LOITER,,,,,,STANDBY,1733102434.741925,0.0,0.01,0.0,12,1,15,2,17760768,0,2
1733102435.1895325,0.0,False,-0.0011429227888584137,-9.302177204517648e-05,0.15520142018795013,-1.0,100,16.2,0,0,False,,,,0,0,3,10,0.013911513611674309,8,28.512,,39.9526378,,-113.475976,False,0.5470000000204891,28.493,,39.9526379,,-113.4759758,-0.018,,39.9526379,,-113.4759758,0.016078833490610123,-0.007073139306157827,0.003432194935157895,benign,LOITER,,,,,,STANDBY,0.44760751724243164,0.0,0.01,0.0,12,1,15,2,17760768,0,2
1733102435.2934403,0.0,False,-0.0010231571504846215,-0.00014104229921940714,0.15539324283599854,-1.0,100,16.2,0,0,False,,,,0,0,3,10,0.016026867553591728,8,28.512,,39.9526378,,-113.475976,False,0.6570000000065193,28.493,,39.9526379,,-113.4759758,-0.018,,39.9526379,,-113.4759758,0.01585240103304386,-0.0064972699619829655,0.002914314391091466,benign,LOITER,,,,,,STANDBY,1733102434.8458328,0.0,0.01,0.0,12,1,15,2,17760768,0,2
